date,time_interval,passenger_count,station_name,action,arrival_rate_per_min
2026-01-11,16:00 - 16:59,2644,cubao,entry,44.06666666666667
2026-01-11,17:00 - 17:59,2501,cubao,entry,41.68333333333333
2026-01-11,18:00 - 18:59,2278,cubao,entry,37.96666666666667
2026-01-11,19:00 - 19:59,2216,cubao,entry,36.93333333333333
2026-01-11,20:00 - 20:59,2108,cubao,entry,35.13333333333333
2026-01-11,21:00 - 21:59,1169,cubao,entry,19.483333333333334
2026-01-11,22:00 - 22:59,93,cubao,entry,1.55
2026-01-11,23:00 - 23:59,0,cubao,entry,0.0
2026-01-11,00:00 - 00:59,0,cubao,entry,0.0
2026-01-11,01:00 - 01:59,0,cubao,entry,0.0
2026-01-11,02:00 - 02:59,0,cubao,entry,0.0
2026-01-12,03:00 - 03:59,0,cubao,entry,0.0
2026-01-12,04:00 - 04:59,998,cubao,entry,16.633333333333333
2026-01-12,05:00 - 05:59,3105,cubao,entry,51.75
2026-01-12,06:00 - 06:59,4462,cubao,entry,74.36666666666666
2026-01-12,07:00 - 07:59,4604,cubao,entry,76.73333333333333
2026-01-12,08:00 - 08:59,3823,cubao,entry,63.71666666666667
2026-01-12,09:00 - 09:59,3395,cubao,entry,56.583333333333336
2026-01-12,10:00 - 10:59,2663,cubao,entry,44.38333333333333
2026-01-12,11:00 - 11:59,2603,cubao,entry,43.38333333333333
2026-01-12,12:00 - 12:59,2691,cubao,entry,44.85
2026-01-12,13:00 - 13:59,2410,cubao,entry,40.166666666666664
2026-01-12,14:00 - 14:59,2264,cubao,entry,37.733333333333334
2026-01-12,15:00 - 15:59,2503,cubao,entry,41.71666666666667
2026-01-12,16:00 - 16:59,3018,cubao,entry,50.3
2026-01-12,17:00 - 17:59,3526,cubao,entry,58.766666666666666
2026-01-12,18:00 - 18:59,3577,cubao,entry,59.61666666666667
2026-01-12,19:00 - 19:59,2957,cubao,entry,49.28333333333333
2026-01-12,20:00 - 20:59,2519,cubao,entry,41.983333333333334
2026-01-12,21:00 - 21:59,1629,cubao,entry,27.15
2026-01-12,22:00 - 22:59,390,cubao,entry,6.5
2026-01-12,23:00 - 23:59,19,cubao,entry,0.31666666666666665
2026-01-12,00:00 - 00:59,0,cubao,entry,0.0
2026-01-12,01:00 - 01:59,0,cubao,entry,0.0
2026-01-12,02:00 - 02:59,0,cubao,entry,0.0
2026-01-13,03:00 - 03:59,0,cubao,entry,0.0
2026-01-13,04:00 - 04:59,663,cubao,entry,11.05
2026-01-13,05:00 - 05:59,2694,cubao,entry,44.9
2026-01-13,06:00 - 06:59,4258,cubao,entry,70.96666666666667
2026-01-13,07:00 - 07:59,4464,cubao,entry,74.4
2026-01-13,08:00 - 08:59,4409,cubao,entry,73.48333333333333
2026-01-13,09:00 - 09:59,3226,cubao,entry,53.766666666666666
2026-01-13,10:00 - 10:59,2596,cubao,entry,43.266666666666666
2026-01-13,11:00 - 11:59,2636,cubao,entry,43.93333333333333
2026-01-13,12:00 - 12:59,2448,cubao,entry,40.8
2026-01-13,13:00 - 13:59,2374,cubao,entry,39.56666666666667
2026-01-13,14:00 - 14:59,2365,cubao,entry,39.416666666666664
2026-01-13,15:00 - 15:59,2487,cubao,entry,41.45
2026-01-13,16:00 - 16:59,3044,cubao,entry,50.733333333333334
2026-01-13,17:00 - 17:59,3629,cubao,entry,60.483333333333334
2026-01-13,18:00 - 18:59,3479,cubao,entry,57.983333333333334
2026-01-13,19:00 - 19:59,2921,cubao,entry,48.68333333333333
2026-01-13,20:00 - 20:59,2581,cubao,entry,43.016666666666666
2026-01-13,21:00 - 21:59,1685,cubao,entry,28.083333333333332
2026-01-13,22:00 - 22:59,386,cubao,entry,6.433333333333334
2026-01-13,23:00 - 23:59,19,cubao,entry,0.31666666666666665
2026-01-13,00:00 - 00:59,0,cubao,entry,0.0
2026-01-13,01:00 - 01:59,0,cubao,entry,0.0
2026-01-13,02:00 - 02:59,0,cubao,entry,0.0
2026-01-14,03:00 - 03:59,0,cubao,entry,0.0
2026-01-14,04:00 - 04:59,693,cubao,entry,11.55
2026-01-14,05:00 - 05:59,2658,cubao,entry,44.3
2026-01-14,06:00 - 06:59,4190,cubao,entry,69.83333333333333
2026-01-14,07:00 - 07:59,4816,cubao,entry,80.26666666666667
2026-01-14,08:00 - 08:59,3968,cubao,entry,66.13333333333334
2026-01-14,09:00 - 09:59,3195,cubao,entry,53.25
2026-01-14,10:00 - 10:59,2610,cubao,entry,43.5
2026-01-14,11:00 - 11:59,2576,cubao,entry,42.93333333333333
2026-01-14,12:00 - 12:59,2628,cubao,entry,43.8
2026-01-14,13:00 - 13:59,2436,cubao,entry,40.6
2026-01-14,14:00 - 14:59,2190,cubao,entry,36.5
2026-01-14,15:00 - 15:59,2384,cubao,entry,39.733333333333334
2026-01-14,16:00 - 16:59,2922,cubao,entry,48.7
2026-01-14,17:00 - 17:59,3616,cubao,entry,60.266666666666666
2026-01-14,18:00 - 18:59,3494,cubao,entry,58.233333333333334
2026-01-14,19:00 - 19:59,3086,cubao,entry,51.43333333333333
2026-01-14,20:00 - 20:59,2724,cubao,entry,45.4
2026-01-14,21:00 - 21:59,1844,cubao,entry,30.733333333333334
2026-01-14,22:00 - 22:59,546,cubao,entry,9.1
2026-01-14,23:00 - 23:59,31,cubao,entry,0.5166666666666667
2026-01-14,00:00 - 00:59,0,cubao,entry,0.0
2026-01-14,01:00 - 01:59,0,cubao,entry,0.0
2026-01-14,02:00 - 02:59,0,cubao,entry,0.0
2026-01-15,03:00 - 03:59,0,cubao,entry,0.0
2026-01-15,04:00 - 04:59,598,cubao,entry,9.966666666666667
2026-01-15,05:00 - 05:59,2572,cubao,entry,42.86666666666667
2026-01-15,06:00 - 06:59,4287,cubao,entry,71.45
2026-01-15,07:00 - 07:59,4761,cubao,entry,79.35
2026-01-15,08:00 - 08:59,4016,cubao,entry,66.93333333333334
2026-01-15,09:00 - 09:59,3164,cubao,entry,52.733333333333334
2026-01-15,10:00 - 10:59,2542,cubao,entry,42.36666666666667
2026-01-15,11:00 - 11:59,2504,cubao,entry,41.733333333333334
2026-01-15,12:00 - 12:59,2583,cubao,entry,43.05
2026-01-15,13:00 - 13:59,2454,cubao,entry,40.9
2026-01-15,14:00 - 14:59,2275,cubao,entry,37.916666666666664
2026-01-15,15:00 - 15:59,2584,cubao,entry,43.06666666666667
2026-01-15,16:00 - 16:59,3094,cubao,entry,51.56666666666667
2026-01-15,17:00 - 17:59,3647,cubao,entry,60.78333333333333
2026-01-15,18:00 - 18:59,3540,cubao,entry,59.0
2026-01-15,19:00 - 19:59,3101,cubao,entry,51.68333333333333
2026-01-15,20:00 - 20:59,2756,cubao,entry,45.93333333333333
2026-01-15,21:00 - 21:59,1844,cubao,entry,30.733333333333334
2026-01-15,22:00 - 22:59,429,cubao,entry,7.15
2026-01-15,23:00 - 23:59,30,cubao,entry,0.5
2026-01-15,00:00 - 00:59,0,cubao,entry,0.0
2026-01-15,01:00 - 01:59,0,cubao,entry,0.0
2026-01-15,02:00 - 02:59,0,cubao,entry,0.0
2026-01-16,03:00 - 03:59,0,cubao,entry,0.0
2026-01-16,04:00 - 04:59,589,cubao,entry,9.816666666666666
2026-01-16,05:00 - 05:59,2428,cubao,entry,40.46666666666667
2026-01-16,06:00 - 06:59,4104,cubao,entry,68.4
2026-01-16,07:00 - 07:59,4463,cubao,entry,74.38333333333334
2026-01-16,08:00 - 08:59,3911,cubao,entry,65.18333333333334
2026-01-16,09:00 - 09:59,3152,cubao,entry,52.53333333333333
2026-01-16,10:00 - 10:59,2464,cubao,entry,41.06666666666667
2026-01-16,11:00 - 11:59,2658,cubao,entry,44.3
2026-01-16,12:00 - 12:59,2826,cubao,entry,47.1
2026-01-16,13:00 - 13:59,2559,cubao,entry,42.65
2026-01-16,14:00 - 14:59,2596,cubao,entry,43.266666666666666
2026-01-16,15:00 - 15:59,2780,cubao,entry,46.333333333333336
2026-01-16,16:00 - 16:59,3278,cubao,entry,54.63333333333333
2026-01-16,17:00 - 17:59,3941,cubao,entry,65.68333333333334
2026-01-16,18:00 - 18:59,3784,cubao,entry,63.06666666666667
2026-01-16,19:00 - 19:59,3260,cubao,entry,54.333333333333336
2026-01-16,20:00 - 20:59,2906,cubao,entry,48.43333333333333
2026-01-16,21:00 - 21:59,2395,cubao,entry,39.916666666666664
2026-01-16,22:00 - 22:59,601,cubao,entry,10.016666666666667
2026-01-16,23:00 - 23:59,21,cubao,entry,0.35
2026-01-16,00:00 - 00:59,0,cubao,entry,0.0
2026-01-16,01:00 - 01:59,0,cubao,entry,0.0
2026-01-16,02:00 - 02:59,0,cubao,entry,0.0
2026-01-17,03:00 - 03:59,0,cubao,entry,0.0
2026-01-17,04:00 - 04:59,405,cubao,entry,6.75
2026-01-17,05:00 - 05:59,1710,cubao,entry,28.5
2026-01-17,06:00 - 06:59,2373,cubao,entry,39.55
2026-01-17,07:00 - 07:59,2539,cubao,entry,42.31666666666667
2026-01-17,08:00 - 08:59,2442,cubao,entry,40.7
2026-01-17,09:00 - 09:59,2466,cubao,entry,41.1
2026-01-17,10:00 - 10:59,2357,cubao,entry,39.28333333333333
2026-01-17,11:00 - 11:59,2594,cubao,entry,43.233333333333334
2026-01-17,12:00 - 12:59,2774,cubao,entry,46.233333333333334
2026-01-17,13:00 - 13:59,2659,cubao,entry,44.31666666666667
2026-01-17,14:00 - 14:59,2691,cubao,entry,44.85
2026-01-17,15:00 - 15:59,2842,cubao,entry,47.36666666666667
2026-01-17,16:00 - 16:59,3297,cubao,entry,54.95
2026-01-17,17:00 - 17:59,3592,cubao,entry,59.86666666666667
2026-01-17,18:00 - 18:59,3248,cubao,entry,54.13333333333333
2026-01-17,19:00 - 19:59,2560,cubao,entry,42.666666666666664
2026-01-17,20:00 - 20:59,2176,cubao,entry,36.266666666666666
2026-01-17,21:00 - 21:59,1475,cubao,entry,24.583333333333332
2026-01-17,22:00 - 22:59,143,cubao,entry,2.3833333333333333
2026-01-17,23:00 - 23:59,0,cubao,entry,0.0
2026-01-17,00:00 - 00:59,0,cubao,entry,0.0
2026-01-17,01:00 - 01:59,0,cubao,entry,0.0
2026-01-17,02:00 - 02:59,0,cubao,entry,0.0
2026-01-18,03:00 - 03:59,0,cubao,entry,0.0
2026-01-18,04:00 - 04:59,302,cubao,entry,5.033333333333333
2026-01-18,05:00 - 05:59,1004,cubao,entry,16.733333333333334
2026-01-18,06:00 - 06:59,1199,cubao,entry,19.983333333333334
2026-01-18,07:00 - 07:59,1439,cubao,entry,23.983333333333334
2026-01-18,08:00 - 08:59,1641,cubao,entry,27.35
2026-01-18,09:00 - 09:59,1946,cubao,entry,32.43333333333333
2026-01-18,10:00 - 10:59,1884,cubao,entry,31.4
2026-01-18,11:00 - 11:59,2205,cubao,entry,36.75
2026-01-18,12:00 - 12:59,2453,cubao,entry,40.88333333333333
2026-01-18,13:00 - 13:59,2332,cubao,entry,38.86666666666667
2026-01-18,14:00 - 14:59,2240,cubao,entry,37.333333333333336
2026-01-18,15:00 - 15:59,2398,cubao,entry,39.96666666666667
2026-01-18,16:00 - 16:59,2664,cubao,entry,44.4
2026-01-18,17:00 - 17:59,2740,cubao,entry,45.666666666666664
2026-01-18,18:00 - 18:59,2650,cubao,entry,44.166666666666664
2026-01-18,19:00 - 19:59,2434,cubao,entry,40.56666666666667
2026-01-18,20:00 - 20:59,2171,cubao,entry,36.18333333333333
2026-01-18,21:00 - 21:59,1255,cubao,entry,20.916666666666668
2026-01-18,22:00 - 22:59,65,cubao,entry,1.0833333333333333
2026-01-18,23:00 - 23:59,0,cubao,entry,0.0
2026-01-18,00:00 - 00:59,0,cubao,entry,0.0
2026-01-18,01:00 - 01:59,0,cubao,entry,0.0
2026-01-18,02:00 - 02:59,0,cubao,entry,0.0
2026-01-19,03:00 - 03:59,0,cubao,entry,0.0
2026-01-19,04:00 - 04:59,980,cubao,entry,16.333333333333332
2026-01-19,05:00 - 05:59,3188,cubao,entry,53.13333333333333
2026-01-19,06:00 - 06:59,4550,cubao,entry,75.83333333333333
2026-01-19,07:00 - 07:59,4529,cubao,entry,75.48333333333333
2026-01-19,08:00 - 08:59,3981,cubao,entry,66.35
2026-01-19,09:00 - 09:59,3283,cubao,entry,54.71666666666667
2026-01-19,10:00 - 10:59,2583,cubao,entry,43.05
2026-01-19,11:00 - 11:59,2679,cubao,entry,44.65
2026-01-19,12:00 - 12:59,2711,cubao,entry,45.18333333333333
2026-01-19,13:00 - 13:59,2522,cubao,entry,42.03333333333333
2026-01-19,14:00 - 14:59,2307,cubao,entry,38.45
2026-01-19,15:00 - 15:59,2503,cubao,entry,41.71666666666667
2026-01-19,16:00 - 16:59,3022,cubao,entry,50.36666666666667
2026-01-19,17:00 - 17:59,3587,cubao,entry,59.78333333333333
2026-01-19,18:00 - 18:59,3518,cubao,entry,58.63333333333333
2026-01-19,19:00 - 19:59,2902,cubao,entry,48.36666666666667
2026-01-19,20:00 - 20:59,2507,cubao,entry,41.78333333333333
2026-01-19,21:00 - 21:59,1559,cubao,entry,25.983333333333334
2026-01-19,22:00 - 22:59,368,cubao,entry,6.133333333333334
2026-01-19,23:00 - 23:59,19,cubao,entry,0.31666666666666665
2026-01-19,00:00 - 00:59,0,cubao,entry,0.0
2026-01-19,01:00 - 01:59,0,cubao,entry,0.0
2026-01-19,02:00 - 02:59,0,cubao,entry,0.0
2026-01-20,03:00 - 03:59,0,cubao,entry,0.0
2026-01-20,04:00 - 04:59,710,cubao,entry,11.833333333333334
2026-01-20,05:00 - 05:59,2749,cubao,entry,45.81666666666667
2026-01-20,06:00 - 06:59,4200,cubao,entry,70.0
2026-01-20,07:00 - 07:59,4733,cubao,entry,78.88333333333334
2026-01-20,08:00 - 08:59,3836,cubao,entry,63.93333333333333
2026-01-20,09:00 - 09:59,3304,cubao,entry,55.06666666666667
2026-01-20,10:00 - 10:59,2577,cubao,entry,42.95
2026-01-20,11:00 - 11:59,2710,cubao,entry,45.166666666666664
2026-01-20,12:00 - 12:59,2507,cubao,entry,41.78333333333333
2026-01-20,13:00 - 13:59,2421,cubao,entry,40.35
2026-01-20,14:00 - 14:59,2242,cubao,entry,37.36666666666667
2026-01-20,15:00 - 15:59,2543,cubao,entry,42.38333333333333
2026-01-20,16:00 - 16:59,2875,cubao,entry,47.916666666666664
2026-01-20,17:00 - 17:59,3565,cubao,entry,59.416666666666664
2026-01-20,18:00 - 18:59,3512,cubao,entry,58.53333333333333
2026-01-20,19:00 - 19:59,3110,cubao,entry,51.833333333333336
2026-01-20,20:00 - 20:59,2644,cubao,entry,44.06666666666667
2026-01-20,21:00 - 21:59,1711,cubao,entry,28.516666666666666
2026-01-20,22:00 - 22:59,423,cubao,entry,7.05
2026-01-20,23:00 - 23:59,19,cubao,entry,0.31666666666666665
2026-01-20,00:00 - 00:59,0,cubao,entry,0.0
2026-01-20,01:00 - 01:59,0,cubao,entry,0.0
2026-01-20,02:00 - 02:59,0,cubao,entry,0.0
2026-01-21,03:00 - 03:59,0,cubao,entry,0.0
2026-01-21,04:00 - 04:59,667,cubao,entry,11.116666666666667
2026-01-21,05:00 - 05:59,2687,cubao,entry,44.78333333333333
2026-01-21,06:00 - 06:59,4533,cubao,entry,75.55
2026-01-21,07:00 - 07:59,4630,cubao,entry,77.16666666666667
2026-01-21,08:00 - 08:59,4119,cubao,entry,68.65
2026-01-21,09:00 - 09:59,3334,cubao,entry,55.56666666666667
2026-01-21,10:00 - 10:59,2698,cubao,entry,44.96666666666667
2026-01-21,11:00 - 11:59,2597,cubao,entry,43.28333333333333
2026-01-21,12:00 - 12:59,2646,cubao,entry,44.1
2026-01-21,13:00 - 13:59,2425,cubao,entry,40.416666666666664
2026-01-21,14:00 - 14:59,2381,cubao,entry,39.68333333333333
2026-01-21,15:00 - 15:59,2436,cubao,entry,40.6
2026-01-21,16:00 - 16:59,3154,cubao,entry,52.56666666666667
2026-01-21,17:00 - 17:59,3739,cubao,entry,62.31666666666667
2026-01-21,18:00 - 18:59,3498,cubao,entry,58.3
2026-01-21,19:00 - 19:59,3000,cubao,entry,50.0
2026-01-21,20:00 - 20:59,2591,cubao,entry,43.18333333333333
2026-01-21,21:00 - 21:59,1719,cubao,entry,28.65
2026-01-21,22:00 - 22:59,385,cubao,entry,6.416666666666667
2026-01-21,23:00 - 23:59,18,cubao,entry,0.3
2026-01-21,00:00 - 00:59,0,cubao,entry,0.0
2026-01-21,01:00 - 01:59,0,cubao,entry,0.0
2026-01-21,02:00 - 02:59,0,cubao,entry,0.0
2026-01-22,03:00 - 03:59,0,cubao,entry,0.0
2026-01-22,04:00 - 04:59,620,cubao,entry,10.333333333333334
2026-01-22,05:00 - 05:59,2641,cubao,entry,44.016666666666666
2026-01-22,06:00 - 06:59,4320,cubao,entry,72.0
2026-01-22,07:00 - 07:59,4661,cubao,entry,77.68333333333334
2026-01-22,08:00 - 08:59,4135,cubao,entry,68.91666666666667
2026-01-22,09:00 - 09:59,3219,cubao,entry,53.65
2026-01-22,10:00 - 10:59,2510,cubao,entry,41.833333333333336
2026-01-22,11:00 - 11:59,2476,cubao,entry,41.266666666666666
2026-01-22,12:00 - 12:59,2560,cubao,entry,42.666666666666664
2026-01-22,13:00 - 13:59,2395,cubao,entry,39.916666666666664
2026-01-22,14:00 - 14:59,2232,cubao,entry,37.2
2026-01-22,15:00 - 15:59,2568,cubao,entry,42.8
2026-01-22,16:00 - 16:59,2925,cubao,entry,48.75
2026-01-22,17:00 - 17:59,3590,cubao,entry,59.833333333333336
2026-01-22,18:00 - 18:59,3405,cubao,entry,56.75
2026-01-22,19:00 - 19:59,2874,cubao,entry,47.9
2026-01-22,20:00 - 20:59,2685,cubao,entry,44.75
2026-01-22,21:00 - 21:59,1680,cubao,entry,28.0
2026-01-22,22:00 - 22:59,419,cubao,entry,6.983333333333333
2026-01-22,23:00 - 23:59,21,cubao,entry,0.35
2026-01-22,00:00 - 00:59,0,cubao,entry,0.0
2026-01-22,01:00 - 01:59,0,cubao,entry,0.0
2026-01-22,02:00 - 02:59,0,cubao,entry,0.0
2026-01-23,03:00 - 03:59,0,cubao,entry,0.0
2026-01-23,04:00 - 04:59,602,cubao,entry,10.033333333333333
2026-01-23,05:00 - 05:59,2510,cubao,entry,41.833333333333336
2026-01-23,06:00 - 06:59,3968,cubao,entry,66.13333333333334
2026-01-23,07:00 - 07:59,4586,cubao,entry,76.43333333333334
2026-01-23,08:00 - 08:59,3885,cubao,entry,64.75
2026-01-23,09:00 - 09:59,3224,cubao,entry,53.733333333333334
2026-01-23,10:00 - 10:59,2444,cubao,entry,40.733333333333334
2026-01-23,11:00 - 11:59,2589,cubao,entry,43.15
2026-01-23,12:00 - 12:59,2825,cubao,entry,47.083333333333336
2026-01-23,13:00 - 13:59,2547,cubao,entry,42.45
2026-01-23,14:00 - 14:59,2666,cubao,entry,44.43333333333333
2026-01-23,15:00 - 15:59,2765,cubao,entry,46.083333333333336
2026-01-23,16:00 - 16:59,3220,cubao,entry,53.666666666666664
2026-01-23,17:00 - 17:59,3778,cubao,entry,62.96666666666667
2026-01-23,18:00 - 18:59,3742,cubao,entry,62.36666666666667
2026-01-23,19:00 - 19:59,3194,cubao,entry,53.233333333333334
2026-01-23,20:00 - 20:59,2729,cubao,entry,45.483333333333334
2026-01-23,21:00 - 21:59,1831,cubao,entry,30.516666666666666
2026-01-23,22:00 - 22:59,588,cubao,entry,9.8
2026-01-23,23:00 - 23:59,20,cubao,entry,0.3333333333333333
2026-01-23,00:00 - 00:59,0,cubao,entry,0.0
2026-01-23,01:00 - 01:59,0,cubao,entry,0.0
2026-01-23,02:00 - 02:59,0,cubao,entry,0.0
2026-01-24,03:00 - 03:59,0,cubao,entry,0.0
2026-01-24,04:00 - 04:59,401,cubao,entry,6.683333333333334
2026-01-24,05:00 - 05:59,1657,cubao,entry,27.616666666666667
2026-01-24,06:00 - 06:59,2344,cubao,entry,39.06666666666667
2026-01-24,07:00 - 07:59,2558,cubao,entry,42.63333333333333
2026-01-24,08:00 - 08:59,2556,cubao,entry,42.6
2026-01-24,09:00 - 09:59,2521,cubao,entry,42.016666666666666
2026-01-24,10:00 - 10:59,2258,cubao,entry,37.63333333333333
2026-01-24,11:00 - 11:59,2468,cubao,entry,41.13333333333333
2026-01-24,12:00 - 12:59,2787,cubao,entry,46.45
2026-01-24,13:00 - 13:59,2692,cubao,entry,44.86666666666667
2026-01-24,14:00 - 14:59,2611,cubao,entry,43.516666666666666
2026-01-24,15:00 - 15:59,2820,cubao,entry,47.0
2026-01-24,16:00 - 16:59,3137,cubao,entry,52.28333333333333
2026-01-24,17:00 - 17:59,3322,cubao,entry,55.36666666666667
2026-01-24,18:00 - 18:59,3124,cubao,entry,52.06666666666667
2026-01-24,19:00 - 19:59,2486,cubao,entry,41.43333333333333
2026-01-24,20:00 - 20:59,2055,cubao,entry,34.25
2026-01-24,21:00 - 21:59,1232,cubao,entry,20.533333333333335
2026-01-24,22:00 - 22:59,136,cubao,entry,2.2666666666666666
2026-01-24,23:00 - 23:59,0,cubao,entry,0.0
2026-01-24,00:00 - 00:59,0,cubao,entry,0.0
2026-01-24,01:00 - 01:59,0,cubao,entry,0.0
2026-01-24,02:00 - 02:59,0,cubao,entry,0.0
2026-01-25,03:00 - 03:59,0,cubao,entry,0.0
2026-01-25,04:00 - 04:59,287,cubao,entry,4.783333333333333
2026-01-25,05:00 - 05:59,985,cubao,entry,16.416666666666668
2026-01-25,06:00 - 06:59,1248,cubao,entry,20.8
2026-01-25,07:00 - 07:59,1529,cubao,entry,25.483333333333334
2026-01-25,08:00 - 08:59,1748,cubao,entry,29.133333333333333
2026-01-25,09:00 - 09:59,2075,cubao,entry,34.583333333333336
2026-01-25,10:00 - 10:59,1807,cubao,entry,30.116666666666667
2026-01-25,11:00 - 11:59,2181,cubao,entry,36.35
2026-01-25,12:00 - 12:59,2266,cubao,entry,37.766666666666666
2026-01-25,13:00 - 13:59,2455,cubao,entry,40.916666666666664
2026-01-25,14:00 - 14:59,2303,cubao,entry,38.38333333333333
2026-01-25,15:00 - 15:59,2401,cubao,entry,40.016666666666666
2026-01-25,16:00 - 16:59,2405,cubao,entry,40.083333333333336
2026-01-25,17:00 - 17:59,2680,cubao,entry,44.666666666666664
2026-01-25,18:00 - 18:59,2448,cubao,entry,40.8
2026-01-25,19:00 - 19:59,2283,cubao,entry,38.05
2026-01-25,20:00 - 20:59,2056,cubao,entry,34.266666666666666
2026-01-25,21:00 - 21:59,1087,cubao,entry,18.116666666666667
2026-01-25,22:00 - 22:59,66,cubao,entry,1.1
2026-01-25,23:00 - 23:59,0,cubao,entry,0.0
2026-01-25,00:00 - 00:59,0,cubao,entry,0.0
2026-01-25,01:00 - 01:59,0,cubao,entry,0.0
2026-01-25,02:00 - 02:59,0,cubao,entry,0.0
2026-01-26,03:00 - 03:59,0,cubao,entry,0.0
2026-01-26,04:00 - 04:59,998,cubao,entry,16.633333333333333
2026-01-26,05:00 - 05:59,3131,cubao,entry,52.18333333333333
2026-01-26,06:00 - 06:59,4307,cubao,entry,71.78333333333333
2026-01-26,07:00 - 07:59,4631,cubao,entry,77.18333333333334
2026-01-26,08:00 - 08:59,3969,cubao,entry,66.15
2026-01-26,09:00 - 09:59,3201,cubao,entry,53.35
2026-01-26,10:00 - 10:59,2708,cubao,entry,45.13333333333333
2026-01-26,11:00 - 11:59,2674,cubao,entry,44.56666666666667
2026-01-26,12:00 - 12:59,2578,cubao,entry,42.96666666666667
2026-01-26,13:00 - 13:59,2351,cubao,entry,39.18333333333333
2026-01-26,14:00 - 14:59,2407,cubao,entry,40.11666666666667
2026-01-26,15:00 - 15:59,2461,cubao,entry,41.016666666666666
2026-01-26,16:00 - 16:59,2910,cubao,entry,48.5
2026-01-26,17:00 - 17:59,3499,cubao,entry,58.31666666666667
2026-01-26,18:00 - 18:59,3326,cubao,entry,55.43333333333333
2026-01-26,19:00 - 19:59,2842,cubao,entry,47.36666666666667
2026-01-26,20:00 - 20:59,2519,cubao,entry,41.983333333333334
2026-01-26,21:00 - 21:59,1554,cubao,entry,25.9
2026-01-26,22:00 - 22:59,410,cubao,entry,6.833333333333333
2026-01-26,23:00 - 23:59,20,cubao,entry,0.3333333333333333
2026-01-26,00:00 - 00:59,0,cubao,entry,0.0
2026-01-26,01:00 - 01:59,0,cubao,entry,0.0
2026-01-26,02:00 - 02:59,0,cubao,entry,0.0
2026-01-27,03:00 - 03:59,0,cubao,entry,0.0
2026-01-27,04:00 - 04:59,672,cubao,entry,11.2
2026-01-27,05:00 - 05:59,2743,cubao,entry,45.71666666666667
2026-01-27,06:00 - 06:59,4475,cubao,entry,74.58333333333333
2026-01-27,07:00 - 07:59,4735,cubao,entry,78.91666666666667
2026-01-27,08:00 - 08:59,4138,cubao,entry,68.96666666666667
2026-01-27,09:00 - 09:59,3230,cubao,entry,53.833333333333336
2026-01-27,10:00 - 10:59,2606,cubao,entry,43.43333333333333
2026-01-27,11:00 - 11:59,2607,cubao,entry,43.45
2026-01-27,12:00 - 12:59,2569,cubao,entry,42.81666666666667
2026-01-27,13:00 - 13:59,2343,cubao,entry,39.05
2026-01-27,14:00 - 14:59,1359,cubao,entry,22.65
2026-01-27,15:00 - 15:59,2306,cubao,entry,38.43333333333333
2026-01-27,16:00 - 16:59,2985,cubao,entry,49.75
2026-01-27,17:00 - 17:59,3548,cubao,entry,59.13333333333333
2026-01-27,18:00 - 18:59,3386,cubao,entry,56.43333333333333
2026-01-27,19:00 - 19:59,2946,cubao,entry,49.1
2026-01-27,20:00 - 20:59,2631,cubao,entry,43.85
2026-01-27,21:00 - 21:59,1626,cubao,entry,27.1
2026-01-27,22:00 - 22:59,413,cubao,entry,6.883333333333334
2026-01-27,23:00 - 23:59,21,cubao,entry,0.35
2026-01-27,00:00 - 00:59,0,cubao,entry,0.0
2026-01-27,01:00 - 01:59,0,cubao,entry,0.0
2026-01-27,02:00 - 02:59,0,cubao,entry,0.0
2026-01-28,03:00 - 03:59,0,cubao,entry,0.0
2026-01-28,04:00 - 04:59,669,cubao,entry,11.15
2026-01-28,05:00 - 05:59,2688,cubao,entry,44.8
2026-01-28,06:00 - 06:59,4469,cubao,entry,74.48333333333333
2026-01-28,07:00 - 07:59,4681,cubao,entry,78.01666666666667
2026-01-28,08:00 - 08:59,4223,cubao,entry,70.38333333333334
2026-01-28,09:00 - 09:59,3233,cubao,entry,53.88333333333333
2026-01-28,10:00 - 10:59,2498,cubao,entry,41.63333333333333
2026-01-28,11:00 - 11:59,2675,cubao,entry,44.583333333333336
2026-01-28,12:00 - 12:59,2554,cubao,entry,42.56666666666667
2026-01-28,13:00 - 13:59,2407,cubao,entry,40.11666666666667
2026-01-28,14:00 - 14:59,2177,cubao,entry,36.28333333333333
2026-01-28,15:00 - 15:59,2425,cubao,entry,40.416666666666664
2026-01-28,16:00 - 16:59,3003,cubao,entry,50.05
2026-01-28,17:00 - 17:59,3587,cubao,entry,59.78333333333333
2026-01-28,18:00 - 18:59,3443,cubao,entry,57.38333333333333
2026-01-28,19:00 - 19:59,2932,cubao,entry,48.86666666666667
2026-01-28,20:00 - 20:59,2737,cubao,entry,45.61666666666667
2026-01-28,21:00 - 21:59,1795,cubao,entry,29.916666666666668
2026-01-28,22:00 - 22:59,424,cubao,entry,7.066666666666666
2026-01-28,23:00 - 23:59,22,cubao,entry,0.36666666666666664
2026-01-28,00:00 - 00:59,0,cubao,entry,0.0
2026-01-28,01:00 - 01:59,0,cubao,entry,0.0
2026-01-28,02:00 - 02:59,0,cubao,entry,0.0
2026-01-29,03:00 - 03:59,0,cubao,entry,0.0
2026-01-29,04:00 - 04:59,610,cubao,entry,10.166666666666666
2026-01-29,05:00 - 05:59,2625,cubao,entry,43.75
